,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBE : Acquisition équipement salle de réunion(du Projet N° 2-30-02-279-597),,,,,,,,,,"15,000",,,,Direction du Budget et des Equipements,,DBE,,PAIERIE GENERALE,,DBE,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBE: Purchase of equipment for conference hall(of project N° 2-30-02-279-597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"15,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133400752274,,,"Direction des Domaines Militaires et des Infrastructures  :  Acquisitions, rénovations  de matériel de travaux publics",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"20,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Department of Military Domain  :  Acquisition, renovation of public works equipment",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDMI : Acquisition du matériel topographique(du Projet N° 2-07-02-232-599),,,,,,,,,,"20,000",,,,Direction des Domaines Militaires,,Direction des Domaines Militai,,PAIERIE GENERALE,,Direction des Domaines Militaires,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDMI: Acquisition of topographical equipment(of project N° 2-07-02-232-599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"20,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133400752279,,,"Direction des Domaines Militaires et des Infrastructures  :  Acquisitions, rénovations, gros entretien de matériels, machines et installations techniques spécifi",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"20,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Department of Military Domain  :  Acquisition, renovation, general maintenance of technical equipment, machines and installations spec",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDMI : Acquisition poste complet pour études ( Cameroun Investissements Echanges)(du Projet N° 2-07-02-232-599),,,,,,,,,,"20,000",,,,Direction des Domaines Militaires,,Direction des Domaines Militai,,PAIERIE GENERALE,,Direction des Domaines Militaires,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDMI: acquisition of full study post (Cameroon Investment Exchanges)(of project N° 2-07-02-232-599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"20,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012220,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Construction, agrandissement, réhabilitation de bâtiments administratifs non résidentiels à usage de",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"114,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures for total services of MINDEF  :  Construction, extension, rehabilitation of non-residential administrative buildings for office use",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOLE MATERNELLE CAMP GOUBDO ZOUA : Construction de 02 batiments pour salles de classe(du Projet N° 2-05-03-205-654),,,,,,,,,,"40,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goubdo Zoua Camp nursery School : Construction of 2 classroom blocks(of project N° 2-05-03-205-654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF : Construction Etat-Major des Forces de Fusiliers Marins à NYANSOKI 1ère phase(du Projet N° 2-05-03-205-654),,,,,,,,,,"50,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF : Construction of etat-major of the marin fusilier arm forees in NYANSOKI.(of project N° 2-05-03-205-654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perception Mindef : Réhabilitation(du Projet N° 2-05-03-205-654),,,,,,,,,,"24,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,DRH,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mindef Tax office : Renovation(of project N° 2-05-03-205-654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"114,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012242,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Acquisition, montage et rénovations des installations électriques et des générateurs d'électricité",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"39,231",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures for total services of MINDEF  :  Purchase, fitting and renovation of electrical installations and power generators",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF: Acquisition et installation d'un groupe électrogène au profit de l'atelier central de confection(du Projet N° 2-07-02-232-599),,,,,,,,,,"15,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF: Purchase and installation of a generator for the central tailoring workshop of making(of project N° 2-07-02-232-599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MINDEF: Acquisition et installation des équipements de protection au profit de, EMAA,BATRANS,DBE,BQG,Ateliers Bois 2°ph(du Projet N° 2-07-02-232-599)",,,,,,,,,,"24,231",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MINDEF: Purchase and installation of protective equipment for the benefit of, EMAA, Batran, DBE, BQG, 2 ph Wood Workshops(of project N° 2-07-02-232-599)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"39,231",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012261,,,Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Achats de mobiliers de bureau,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"150,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,Common expenditures for total services of MINDEF  :  Purchase of office furniture,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF : Achat mobiliers de bureau(du Projet N° 2-30-02-279-597),,,,,,,,,,"150,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF: Purchase of office furniture(of project N° 2-30-02-279-597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"150,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012276,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Acquisitions, rénovations des installations et matériels des services informatiques",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"100,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures for total services of MINDEF  :  Acquisition, renovation of computer service installations and equipment",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF : Acquisition ordinateurs complets et imprimantes(du Projet N° 3-56-01-611-770),,,,,,,,,,"100,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Nkozoa,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF: Acquisition computers sets and printers(of project N° 3-56-01-611-770),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"100,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012278,,,Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Acquisitions et rénovation des armements et autres matériels militaires,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"18,200",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,Common expenditures for total services of MINDEF  :  Acquisition and renovation of armaments and other military equipment,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF : Acquisition accessoires pour armements(du Projet N° 2-07-02-232-599),,,,,,,,,,"18,200",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MINDEF: Acquisition of armements Accessories(of project N° 2-07-02-232-599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"18,200",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012279,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Acquisitions, rénovations, gros entretien de matériels, machines et installations techniques spécifi",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"25,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures for total services of MINDEF  :  Acquisition, renovation, general maintenance of technical equipment, machines and installations spec",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLAG: Acquisition machines à coudre au profit de l'atelier central de confection(du Projet N° 2-07-02-232-599),,,,,,,,,,"25,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLAG: Acquisition of sewing machines for the central tailoring workshop(of project N° 2-07-02-232-599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"25,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012280,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Achats de voitures de fonction, de liaison ou de service",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"170,600",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,Common expenditures for total services of MINDEF  :  Purchase of service or liaison vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MINDEF : Acquisition des véhicules de fonction(Suzuki, Land cruiser station wagon, Toyota yaris Sedan, Toyota Hiace)(du Projet N° 3-50-03-227-009)",,,,,,,,,,"170,600",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MINDEF: Acquisition of duty cars (Suzuki, Land cruiser station wagon, Toyota yaris Sedan, Toyota Hiace)(of project N° 3-50-03-227-009)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"170,600",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900012283,,,"Dépenses Communes de l'Ensemble du Ministère de la Défense  :  Achats de véhicules routiers utilitaires (camions, camionnettes)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"114,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures for total services of MINDEF  :  Purchase of utility road verhicles (trucks, vans)",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAG : Acquisition d'un Camion IVECO TRAKER équipé d'une citerne(du Projet N° 3-50-03-227-009),,,,,,,,,,"114,000",,,,Dépenses Communes,,Dépenses Comunes,,PAIERIE GENERALE,,Yaoundé,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beag: Acquisition of a Truck (IVECO TRAKER) equipped with a tank(of project N° 3-50-03-227-009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"114,000",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total imputation activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,133900032225,,,"Dépenses Communes de la Gendarmerie Nationale  :  Construction, agrandissement, réhabilitation  bâtiments destinés aux cantines ou à l’hébergement",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Dotation :,,"80,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imputation :,,,,,,"Common expenditures of Gendarmery  :  Construction, extension, rehabilitation of buildings for canteens or accomodation",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SED: Construction foyer services centraux et case de passage(du Projet N° 2-05-03-205-654),,,,,,,,,,"80,000",,,,DÉPENSES COMMUNES DI,,DÉPENSES COMMUNES DI,,PAIERIE GENERALE,,DRH,,,,,,,,MINDEF,,,,
,,,,,,,,,,,,ADMINISTRATION CENTRALE / CENTRAL SERVICES,,,,,,,,,,,,,GC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SED: Construction of guest house and Central services mess(of project N° 2-05-03-205-654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total des activités de l'imputation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
